[3.14451167079842, 0.060642940456553746, 8] ,True ,130.9710357189178467
[3.14451167079842, 0.060642940456553746, 8] ,True ,130.23752832412719727
[3.14451167079842, 0.060642940456553746, 8] ,True ,131.858598232269287
[3.14451167079842, 0.060642940456553746, 8] ,True ,133.011582374572754
[3.14451167079842, 0.060642940456553746, 8] ,True ,130.937676191329956
[3.14451167079842, 0.060642940456553746, 8] ,True ,130.8538248538970947
[3.14451167079842, 0.060642940456553746, 8] ,True ,131.020585536956787
[3.14451167079842, 0.060642940456553746, 8] ,True ,130.7136805057525635
[3.14451167079842, 0.060642940456553746, 8] ,True ,132.0897111892700195
[3.14451167079842, 0.060642940456553746, 8] ,True ,132.0060982704162598
